,year,area,production,AvgRain,AvgTemp,district_encoded,crop_encoded,season_encoded
1501,2005,1000,1000,43.11083333,25.93125,11,15,1
1502,2006,1000,1000,45.6375,26.59416667,11,15,1
1503,2007,1000,1000,38.51916667,26.66958333,11,15,1
1504,2008,1000,1000,65.0225,25.5625,11,15,1
1505,2009,1000,1000,33.07583333,26.79041667,11,15,1
1506,2010,1000,1000,47.2375,26.66083333,11,15,1
1507,2012,1000,1000,35.53166667,25.87291667,11,15,1
1508,2003,1400,1100,41.63833333,26.22,11,11,0
1509,2004,1100,1100,34.83166667,27.175,11,11,0
1510,1999,2100,1200,22.84666667,27.70583333,11,11,0
1511,2006,1000,1300,45.6375,26.59416667,11,11,0
1512,1998,2800,1500,27.81583333,26.79958333,11,11,2
1513,2002,1000,2000,25.7975,27.69791667,11,9,0
1514,2002,1000,2000,25.7975,27.69791667,11,2,1
1515,2000,4000,2900,28.25416667,27.125,11,11,0
1516,2001,1000,3000,35.83916667,26.82083333,11,9,0
1517,2003,1000,3000,41.63833333,26.22,11,9,0
1518,1998,1000,3000,27.81583333,26.79958333,11,2,1
1519,2000,1000,3000,28.25416667,27.125,11,2,1
1520,2001,1000,3000,35.83916667,26.82083333,11,2,1
1521,2003,1000,3000,41.63833333,26.22,11,2,1
1522,2004,1000,3000,34.83166667,27.175,11,2,1
1523,2005,1000,3000,43.11083333,25.93125,11,2,1
1524,2006,1000,3000,45.6375,26.59416667,11,2,1
1525,2008,1000,3000,65.0225,25.5625,11,2,1
1526,1999,1000,4000,22.84666667,27.70583333,11,2,1
1527,2002,5000,6000,25.7975,27.69791667,11,3,0
1528,2004,1000,6000,34.83166667,27.175,11,18,2
1529,2010,3000,9000,47.2375,26.66083333,11,3,0
1530,2012,2000,9000,35.53166667,25.87291667,11,3,0
1531,1998,9000,10000,27.81583333,26.79958333,11,3,0
1532,2003,4000,11000,41.63833333,26.22,11,3,0
1533,1999,9000,13000,22.84666667,27.70583333,11,3,0
1534,2009,4000,17000,33.07583333,26.79041667,11,3,0
1535,2001,14000,20000,35.83916667,26.82083333,11,3,0
1536,2000,8000,20000,28.25416667,27.125,11,3,0
1537,2004,6000,20000,34.83166667,27.175,11,3,0
1538,2005,7000,28000,43.11083333,25.93125,11,3,0
1539,2006,7000,29000,45.6375,26.59416667,11,3,0
1540,2007,8000,32000,38.51916667,26.66958333,11,3,0
1541,2008,6000,36000,65.0225,25.5625,11,3,0
1542,2000,1000,60000,28.25416667,27.125,11,18,2
1543,2003,1000,60000,41.63833333,26.22,11,18,2
1544,2002,2000,100000,25.7975,27.69791667,11,18,2
1545,2001,2000,150000,35.83916667,26.82083333,11,18,2
1546,1999,117000,393000,22.84666667,27.70583333,11,16,0
1547,1998,118000,413000,27.81583333,26.79958333,11,16,0
1548,1998,124000,562000,27.81583333,26.79958333,11,21,1
1549,2002,149000,568000,25.7975,27.69791667,11,16,0
1550,2001,151000,579000,35.83916667,26.82083333,11,16,0
1551,2000,159000,596000,28.25416667,27.125,11,16,0
1552,2003,163000,667000,41.63833333,26.22,11,16,0
1553,2006,168000,711000,45.6375,26.59416667,11,16,0
1554,2006,175000,725000,45.6375,26.59416667,11,21,1
1555,2004,164000,731000,34.83166667,27.175,11,16,0
1556,2005,167000,735000,43.11083333,25.93125,11,16,0
1557,2002,170000,735000,25.7975,27.69791667,11,21,1
1558,2003,171000,743000,41.63833333,26.22,11,21,1
1559,2010,172000,745000,47.2375,26.66083333,11,16,0
1560,2007,169000,749000,38.51916667,26.66958333,11,16,0
1561,2004,173000,759000,34.83166667,27.175,11,21,1
1562,2005,174000,767000,43.11083333,25.93125,11,21,1
1563,2009,177000,779000,33.07583333,26.79041667,11,21,1
1564,2001,167000,779000,35.83916667,26.82083333,11,21,1
1565,2012,176000,794000,35.53166667,25.87291667,11,16,0
1566,2008,174000,800000,65.0225,25.5625,11,16,0
1567,2009,172000,812000,33.07583333,26.79041667,11,16,0
1568,2007,175000,818000,38.51916667,26.66958333,11,21,1
1569,2000,172000,818000,28.25416667,27.125,11,21,1
1570,1999,170000,838000,22.84666667,27.70583333,11,21,1
1571,2012,176000,871000,35.53166667,25.87291667,11,21,1
1572,2008,117000,873000,65.0225,25.5625,11,21,1
1573,2010,177000,887000,47.2375,26.66083333,11,21,1
1574,2006,400,100,32.12666667,27.20625,12,17,0
1575,1998,300,100,27.87583333,27.08041667,12,17,0
1576,2008,300,100,49.255,26.26333333,12,17,0
1577,2004,200,100,27.58,27.69083333,12,5,0
1578,2009,200,100,28.33083333,27.18125,12,17,0
1579,2010,200,100,42.1275,27.01166667,12,17,0
1580,2000,100,100,20.26666667,27.59791667,12,0,0
1581,2002,100,100,18.275,28.13958333,12,12,0
1582,2003,100,100,37.2525,26.53791667,12,0,0
1583,2004,100,100,27.58,27.69083333,12,0,0
1584,2006,100,100,32.12666667,27.20625,12,14,1
1585,2012,100,100,32.535,26.11958333,12,4,1
1586,2003,700,200,37.2525,26.53791667,12,17,0
1587,2005,600,200,34.2425,26.375,12,17,0
1588,2002,300,200,18.275,28.13958333,12,5,0
1589,2007,300,200,34.32166667,27.13208333,12,17,0
1590,2003,300,200,37.2525,26.53791667,12,4,1
1591,1998,200,200,27.87583333,27.08041667,12,14,1
1592,2006,200,200,32.12666667,27.20625,12,4,1
1593,2007,200,200,34.32166667,27.13208333,12,4,1
1594,2010,100,200,42.1275,27.01166667,12,4,1
1595,2004,700,300,27.58,27.69083333,12,17,0
1596,2002,500,300,18.275,28.13958333,12,4,1
1597,2000,300,300,20.26666667,27.59791667,12,13,1
1598,2001,300,300,30.40833333,27.29583333,12,4,1
1599,2004,300,300,27.58,27.69083333,12,4,1
1600,2005,300,300,34.2425,26.375,12,4,1
1601,1999,1000,400,16.4825,28.14166667,12,17,0
1602,2001,700,400,30.40833333,27.29583333,12,0,0
1603,2003,400,400,37.2525,26.53791667,12,5,0
1604,2010,400,400,42.1275,27.01166667,12,11,0
1605,2009,300,400,28.33083333,27.18125,12,11,0
1606,2001,300,400,30.40833333,27.29583333,12,15,1
1607,2008,200,400,49.255,26.26333333,12,4,1
1608,2009,200,400,28.33083333,27.18125,12,4,1
1609,2000,1100,500,20.26666667,27.59791667,12,17,0
1610,2008,600,500,49.255,26.26333333,12,11,0
1611,2012,400,500,32.535,26.11958333,12,11,0
1612,2000,500,500,20.26666667,27.59791667,12,4,1
1613,2002,2400,700,18.275,28.13958333,12,17,0
1614,2001,1500,700,30.40833333,27.29583333,12,17,0
1615,2005,900,700,34.2425,26.375,12,11,0
1616,1999,600,700,16.4825,28.14166667,12,4,1
1617,2002,1700,800,18.275,28.13958333,12,11,0
1618,2007,800,800,34.32166667,27.13208333,12,11,0
1619,2006,700,800,32.12666667,27.20625,12,11,0
1620,2002,1000,1000,18.275,28.13958333,12,1,0
1621,2002,1000,1000,18.275,28.13958333,12,9,0
1622,2004,1000,1000,27.58,27.69083333,12,1,0
1623,2006,1000,1000,32.12666667,27.20625,12,15,1
1624,2008,1000,1000,49.255,26.26333333,12,15,1
1625,2012,1000,1000,32.535,26.11958333,12,15,1
1626,2004,1300,1100,27.58,27.69083333,12,11,0
1627,1998,1900,1300,27.87583333,27.08041667,12,11,2
1628,1998,1600,1500,27.87583333,27.08041667,12,4,1
1629,2009,1300,1500,28.33083333,27.18125,12,6,2
1630,1999,3000,1600,16.4825,28.14166667,12,11,0
1631,2000,2200,1700,20.26666667,27.59791667,12,11,0
1632,2003,1900,1700,37.2525,26.53791667,12,11,0
1633,2001,1500,1800,30.40833333,27.29583333,12,11,0
1634,2007,2100,1900,34.32166667,27.13208333,12,6,2
1635,2004,3000,2000,27.58,27.69083333,12,15,1
1636,2007,1000,2000,34.32166667,27.13208333,12,15,1
1637,2009,1000,2000,28.33083333,27.18125,12,15,1
1638,2010,1000,2000,42.1275,27.01166667,12,15,1
1639,2006,2600,2000,32.12666667,27.20625,12,6,2
1640,2008,2300,2000,49.255,26.26333333,12,6,2
1641,2012,1800,2100,32.535,26.11958333,12,6,2
1642,2005,3100,2300,34.2425,26.375,12,6,2
1643,2010,1900,2300,42.1275,27.01166667,12,6,2
1644,2004,3900,2500,27.58,27.69083333,12,6,2
1645,1999,3000,3000,16.4825,28.14166667,12,15,1
1646,2005,2000,3000,34.2425,26.375,12,15,1
1647,2002,5400,3200,18.275,28.13958333,12,6,2
1648,2003,3000,4000,37.2525,26.53791667,12,15,1
1649,2008,1000,4000,49.255,26.26333333,12,2,1
1650,2009,1000,4000,28.33083333,27.18125,12,2,1
1651,2010,1000,4000,42.1275,27.01166667,12,2,1
1652,2012,1000,4000,32.535,26.11958333,12,2,1
1653,1999,2000,5000,16.4825,28.14166667,12,9,0
1654,1998,6000,5000,27.87583333,27.08041667,12,15,1
1655,2002,5000,5000,18.275,28.13958333,12,15,1
1656,2004,1000,5000,27.58,27.69083333,12,18,2
1657,2005,1000,5000,34.2425,26.375,12,18,2
1658,2003,8300,5200,37.2525,26.53791667,12,6,2
1659,2005,2000,6000,34.2425,26.375,12,2,1
1660,2000,3000,8000,20.26666667,27.59791667,12,9,0
1661,2006,2000,8000,32.12666667,27.20625,12,2,1
1662,2007,2000,8000,34.32166667,27.13208333,12,2,1
1663,2001,3000,9000,30.40833333,27.29583333,12,2,1
1664,2002,3000,10000,18.275,28.13958333,12,2,1
1665,2003,3000,10000,37.2525,26.53791667,12,2,1
1666,2004,3000,10000,27.58,27.69083333,12,2,1
1667,1999,4000,13000,16.4825,28.14166667,12,2,1
1668,2000,4000,13000,20.26666667,27.59791667,12,2,1
1669,1998,5000,16000,27.87583333,27.08041667,12,2,1
1670,1998,109000,100000,27.87583333,27.08041667,12,3,0
1671,1998,2000,130000,27.87583333,27.08041667,12,18,2
1672,1999,2000,130000,16.4825,28.14166667,12,18,2
1673,1999,85000,170000,16.4825,28.14166667,12,3,0
1674,2002,86000,202000,18.275,28.13958333,12,3,0
1675,2003,4000,210000,37.2525,26.53791667,12,18,2
1676,1998,77000,221000,27.87583333,27.08041667,12,16,0
1677,2000,87000,233000,20.26666667,27.59791667,12,3,0
1678,2001,65000,239000,30.40833333,27.29583333,12,16,0
1679,2002,83000,261000,18.275,28.13958333,12,16,0
1680,2003,91000,267000,37.2525,26.53791667,12,3,0
1681,1999,91000,272000,16.4825,28.14166667,12,16,0
1682,2006,68000,272000,32.12666667,27.20625,12,16,0
1683,2001,126000,276000,30.40833333,27.29583333,12,3,0
1684,2007,68000,283000,34.32166667,27.13208333,12,16,0
1685,2000,4000,290000,20.26666667,27.59791667,12,18,2
1686,2005,77000,298000,34.2425,26.375,12,16,0
1687,2012,88000,299000,32.535,26.11958333,12,3,0
1688,2000,89000,309000,20.26666667,27.59791667,12,16,0
1689,2003,87000,328000,37.2525,26.53791667,12,16,0
1690,2010,90000,330000,42.1275,27.01166667,12,3,0
1691,2004,86000,334000,27.58,27.69083333,12,16,0
1692,2001,5000,380000,30.40833333,27.29583333,12,18,2
1693,2009,100000,387000,28.33083333,27.18125,12,16,0
1694,2009,96000,391000,28.33083333,27.18125,12,3,0
1695,2008,95000,402000,49.255,26.26333333,12,16,0
1696,2010,111000,432000,42.1275,27.01166667,12,16,0
1697,2004,105000,437000,27.58,27.69083333,12,3,0
1698,2012,118000,471000,32.535,26.11958333,12,16,0
1699,2008,107000,476000,49.255,26.26333333,12,3,0
1700,2007,128000,481000,34.32166667,27.13208333,12,3,0
1701,2002,8000,500000,18.275,28.13958333,12,18,2
1702,2005,117000,542000,34.2425,26.375,12,3,0
1703,2006,131000,599000,32.12666667,27.20625,12,3,0
1704,1998,175000,741000,27.87583333,27.08041667,12,21,1
1705,2005,200000,787000,34.2425,26.375,12,21,1
1706,2004,200000,799000,27.58,27.69083333,12,21,1
1707,2002,192000,809000,18.275,28.13958333,12,21,1
1708,2003,197000,814000,37.2525,26.53791667,12,21,1
1709,2001,193000,818000,30.40833333,27.29583333,12,21,1
1710,2006,202000,854000,32.12666667,27.20625,12,21,1
1711,2000,189000,869000,20.26666667,27.59791667,12,21,1
1712,1999,187000,884000,16.4825,28.14166667,12,21,1
1713,2009,205000,950000,28.33083333,27.18125,12,21,1
1714,2010,192000,957000,42.1275,27.01166667,12,21,1
1715,2007,202000,963000,34.32166667,27.13208333,12,21,1
1716,2008,202000,977000,49.255,26.26333333,12,21,1
1717,2012,209000,996000,32.535,26.11958333,12,21,1
1718,2000,100,10,41.01583333,26.54375,13,17,0
1719,2002,200,100,37.0775,27.14,13,17,0
1720,2000,100,100,41.01583333,26.54375,13,0,0
1721,2001,100,100,45.6625,26.32708333,13,17,0
1722,2003,100,100,53.6325,25.81208333,13,0,0
1723,2003,100,100,53.6325,25.81208333,13,20,0
1724,2004,100,100,45.565,26.64166667,13,0,0
1725,2004,100,100,45.565,26.64166667,13,11,0
1726,2005,100,100,53.49083333,25.50916667,13,0,0
1727,2005,100,100,53.49083333,25.50916667,13,17,0
1728,2006,100,100,63.88833333,26.04791667,13,0,0
1729,2008,100,100,90.14333333,24.945,13,0,0
1730,2009,100,100,42.17916667,26.33958333,13,0,0
1731,1999,300,100,32.2,27.14458333,13,14,1
1732,2003,200,100,53.6325,25.81208333,13,10,1
1733,2004,200,100,45.565,26.64166667,13,10,1
1734,1998,100,100,32.34416667,26.38291667,13,8,1
1735,1999,100,100,32.2,27.14458333,13,8,1
1736,2000,100,100,41.01583333,26.54375,13,8,1
1737,2001,100,100,45.6625,26.32708333,13,8,1
1738,2004,100,100,45.565,26.64166667,13,4,1
1739,2007,100,100,50.2,26.05,13,10,1
1740,1998,400,200,32.34416667,26.38291667,13,10,1
1741,1999,300,200,32.2,27.14458333,13,10,1
1742,2001,300,200,45.6625,26.32708333,13,10,1
1743,2002,300,200,37.0775,27.14,13,10,1
1744,2000,200,200,41.01583333,26.54375,13,10,1
1745,2001,200,200,45.6625,26.32708333,13,15,1
1746,2005,1000,1000,53.49083333,25.50916667,13,15,1
1747,2008,1000,1000,90.14333333,24.945,13,15,1
1748,2010,1000,1000,62.85666667,26.25416667,13,15,1
1749,1999,2000,2000,32.2,27.14458333,13,15,1
1750,2002,2000,2000,37.0775,27.14,13,15,1
1751,2003,2000,2000,53.6325,25.81208333,13,15,1
1752,2004,2000,2000,45.565,26.64166667,13,15,1
1753,2006,2000,2000,63.88833333,26.04791667,13,15,1
1754,2009,2000,2000,42.17916667,26.33958333,13,15,1
1755,2003,1000,2000,53.6325,25.81208333,13,19,1
1756,2007,1000,2000,50.2,26.05,13,15,1
1757,2012,1000,2000,44.08916667,25.59625,13,19,1
1758,1998,2000,3000,32.34416667,26.38291667,13,15,1
1759,2012,2000,3000,44.08916667,25.59625,13,15,1
1760,2009,500,3100,42.17916667,26.33958333,13,18,2
1761,2005,7000,36000,53.49083333,25.50916667,13,18,2
1762,2002,19000,38000,37.0775,27.14,13,9,0
1763,2004,7000,38000,45.565,26.64166667,13,18,2
1764,1998,18000,43000,32.34416667,26.38291667,13,9,0
1765,1999,18000,46000,32.2,27.14458333,13,9,0
1766,2004,18000,48000,45.565,26.64166667,13,9,0
1767,2005,17000,48000,53.49083333,25.50916667,13,9,0
1768,2001,18000,51000,45.6625,26.32708333,13,9,0
1769,2000,17000,53000,41.01583333,26.54375,13,9,0
1770,2012,13000,54000,44.08916667,25.59625,13,9,0
1771,2009,16000,56000,42.17916667,26.33958333,13,9,0
1772,2010,14000,57000,62.85666667,26.25416667,13,9,0
1773,2003,18000,65000,53.6325,25.81208333,13,9,0
1774,2008,17000,67000,90.14333333,24.945,13,9,0
1775,2006,18000,68000,63.88833333,26.04791667,13,9,0
1776,2007,17000,74000,50.2,26.05,13,9,0
1777,2001,45000,143000,45.6625,26.32708333,13,16,0
1778,1998,46000,150000,32.34416667,26.38291667,13,16,0
1779,2002,43000,151000,37.0775,27.14,13,16,0
1780,2000,47000,158000,41.01583333,26.54375,13,16,0
1781,1999,46000,160000,32.2,27.14458333,13,16,0
1782,2005,49000,171000,53.49083333,25.50916667,13,16,0
1783,2003,47000,171000,53.6325,25.81208333,13,16,0
1784,2007,50000,194000,50.2,26.05,13,16,0
1785,2004,50000,199000,45.565,26.64166667,13,16,0
1786,2006,53000,209000,63.88833333,26.04791667,13,16,0
1787,2008,52000,213000,90.14333333,24.945,13,16,0
1788,2010,58000,231000,62.85666667,26.25416667,13,16,0
1789,2012,56000,231000,44.08916667,25.59625,13,16,0
1790,2009,56000,232000,42.17916667,26.33958333,13,16,0
1791,2002,68000,254000,37.0775,27.14,13,21,1
1792,1998,62000,265000,32.34416667,26.38291667,13,21,1
1793,2008,76000,297000,90.14333333,24.945,13,21,1
1794,2006,72000,300000,63.88833333,26.04791667,13,21,1
1795,2005,72000,303000,53.49083333,25.50916667,13,21,1
1796,1999,67000,308000,32.2,27.14458333,13,21,1
1797,2003,75000,311000,53.6325,25.81208333,13,21,1
1798,2004,76000,312000,45.565,26.64166667,13,21,1
1799,2000,70000,312000,41.01583333,26.54375,13,21,1
1800,2009,74000,316000,42.17916667,26.33958333,13,21,1
1801,2001,71000,324000,45.6625,26.32708333,13,21,1
1802,2012,5000,327000,44.08916667,25.59625,13,18,2
1803,2007,72000,328000,50.2,26.05,13,21,1
1804,2010,74000,348000,62.85666667,26.25416667,13,21,1
1805,2012,80000,382000,44.08916667,25.59625,13,21,1
1806,2003,10000,470000,53.6325,25.81208333,13,18,2
1807,1998,11000,630000,32.34416667,26.38291667,13,18,2
1808,2002,12000,640000,37.0775,27.14,13,18,2
1809,1999,12000,700000,32.2,27.14458333,13,18,2
1810,2001,12000,720000,45.6625,26.32708333,13,18,2
1811,2000,12000,760000,41.01583333,26.54375,13,18,2
1812,1999,100,10,27.9,27.38375,14,20,0
1813,2010,100,67,65.97416667,26.23458333,14,10,1
1814,2001,300,100,45.4125,26.4175,14,11,0
1815,1998,200,100,48.2775,25.91208333,14,20,0
1816,1999,200,100,27.9,27.38375,14,11,0
1817,2002,200,100,34.91833333,27.35083333,14,11,0
1818,2004,200,100,46.67416667,26.60041667,14,11,0
1819,2002,100,100,34.91833333,27.35083333,14,20,0
1820,2003,100,100,59.54583333,25.72875,14,20,0
1821,2004,100,100,46.67416667,26.60041667,14,20,0
1822,2005,100,100,48.6925,25.84166667,14,20,0
1823,2006,100,100,39.2,26.755,14,0,0
1824,2007,100,100,43.44083333,26.55125,14,0,0
1825,2007,100,100,43.44083333,26.55125,14,11,0
1826,2008,100,100,81.345,25.10541667,14,0,0
1827,2008,100,100,81.345,25.10541667,14,11,0
1828,2009,100,100,44.6925,26.52083333,14,0,0
1829,1999,100,100,27.9,27.38375,14,4,1
1830,2003,100,100,59.54583333,25.72875,14,4,1
1831,2004,100,100,46.67416667,26.60041667,14,4,1
1832,2005,100,100,48.6925,25.84166667,14,4,1
1833,2006,100,100,39.2,26.755,14,4,1
1834,2006,100,100,39.2,26.755,14,10,1
1835,2004,100,100,46.67416667,26.60041667,14,6,2
1836,2000,300,200,45.66416667,26.55958333,14,11,0
1837,2003,300,200,59.54583333,25.72875,14,11,0
1838,2002,200,200,34.91833333,27.35083333,14,0,0
1839,2004,200,200,46.67416667,26.60041667,14,0,0
1840,2005,200,200,48.6925,25.84166667,14,0,0
1841,2005,200,200,48.6925,25.84166667,14,11,0
1842,2006,200,200,39.2,26.755,14,11,0
1843,1998,200,200,48.2775,25.91208333,14,4,1
1844,2000,200,200,45.66416667,26.55958333,14,4,1
1845,2001,200,200,45.4125,26.4175,14,4,1
1846,2001,200,200,45.4125,26.4175,14,15,1
1847,2002,200,200,34.91833333,27.35083333,14,4,1
1848,1998,300,200,48.2775,25.91208333,14,11,2
1849,1999,400,300,27.9,27.38375,14,0,0
1850,2000,400,300,45.66416667,26.55958333,14,0,0
1851,2001,300,300,45.4125,26.4175,14,0,0
1852,2003,300,300,59.54583333,25.72875,14,0,0
1853,2005,600,300,48.6925,25.84166667,14,10,1
1854,1998,600,400,48.2775,25.91208333,14,0,0
1855,2001,1000,600,45.4125,26.4175,14,10,1
1856,1999,900,600,27.9,27.38375,14,10,1
1857,2003,900,600,59.54583333,25.72875,14,10,1
1858,2004,900,600,46.67416667,26.60041667,14,10,1
1859,2000,1200,700,45.66416667,26.55958333,14,10,1
1860,2002,900,700,34.91833333,27.35083333,14,10,1
1861,2009,600,700,44.6925,26.52083333,14,14,1
1862,2012,600,800,40.70416667,25.77708333,14,14,1
1863,2009,100,800,44.6925,26.52083333,14,18,2
1864,1998,1100,900,48.2775,25.91208333,14,10,1
1865,1999,1100,900,27.9,27.38375,14,14,1
1866,1998,1000,1000,48.2775,25.91208333,14,3,0
1867,1999,1000,1000,27.9,27.38375,14,3,0
1868,2012,1000,1000,40.70416667,25.77708333,14,1,0
1869,2006,1000,1000,39.2,26.755,14,15,1
1870,2007,1000,1000,43.44083333,26.55125,14,15,1
1871,2008,1000,1000,81.345,25.10541667,14,15,1
1872,2010,1000,1000,65.97416667,26.23458333,14,15,1
1873,1998,1500,1500,48.2775,25.91208333,14,14,1
1874,2006,1200,1500,39.2,26.755,14,14,1
1875,2008,1200,1500,81.345,25.10541667,14,14,1
1876,2012,1000,1600,40.70416667,25.77708333,14,19,1
1877,2010,1400,1800,65.97416667,26.23458333,14,14,1
1878,2000,1000,2000,45.66416667,26.55958333,14,3,0
1879,2001,1000,2000,45.4125,26.4175,14,3,0
1880,2002,1000,2000,34.91833333,27.35083333,14,3,0
1881,1998,2000,2000,48.2775,25.91208333,14,15,1
1882,1999,2000,2000,27.9,27.38375,14,15,1
1883,2002,2000,2000,34.91833333,27.35083333,14,15,1
1884,2003,2000,2000,59.54583333,25.72875,14,15,1
1885,2004,2000,2000,46.67416667,26.60041667,14,15,1
1886,2005,2000,2000,48.6925,25.84166667,14,15,1
1887,2012,1000,2000,40.70416667,25.77708333,14,15,1
1888,2000,1800,2400,45.66416667,26.55958333,14,13,1
1889,2003,1000,3000,59.54583333,25.72875,14,3,0
1890,2004,1000,3000,46.67416667,26.60041667,14,3,0
1891,2005,1000,3000,48.6925,25.84166667,14,3,0
1892,2006,1000,3000,39.2,26.755,14,3,0
1893,2009,1000,3000,44.6925,26.52083333,14,9,0
1894,2010,1000,3000,65.97416667,26.23458333,14,9,0
1895,2010,1000,3000,65.97416667,26.23458333,14,3,0
1896,2012,1000,3000,40.70416667,25.77708333,14,3,0
1897,2003,2000,3000,59.54583333,25.72875,14,19,1
1898,1998,1000,3000,48.2775,25.91208333,14,2,1
1899,2006,1000,3000,39.2,26.755,14,2,1
1900,2007,1000,4000,43.44083333,26.55125,14,3,0
1901,2008,1000,4000,81.345,25.10541667,14,3,0
1902,2009,1000,4000,44.6925,26.52083333,14,3,0
1903,2012,1000,4000,40.70416667,25.77708333,14,9,0
1904,2004,1000,4000,46.67416667,26.60041667,14,2,1
1905,2005,1000,4000,48.6925,25.84166667,14,2,1
1906,2007,1000,4000,43.44083333,26.55125,14,2,1
1907,2008,1000,4000,81.345,25.10541667,14,2,1
1908,2009,1000,4000,44.6925,26.52083333,14,2,1
1909,2010,1000,4000,65.97416667,26.23458333,14,2,1
1910,2006,2000,5000,39.2,26.755,14,9,0
1911,1999,2000,5000,27.9,27.38375,14,2,1
1912,2002,4000,6000,34.91833333,27.35083333,14,9,0
1913,2008,2000,6000,81.345,25.10541667,14,9,0
1914,2003,2000,6000,59.54583333,25.72875,14,2,1
1915,2007,2000,7000,43.44083333,26.55125,14,9,0
1916,2000,2000,7000,45.66416667,26.55958333,14,2,1
1917,2002,2000,7000,34.91833333,27.35083333,14,2,1
1918,2004,4000,9000,46.67416667,26.60041667,14,9,0
1919,2005,4000,9000,48.6925,25.84166667,14,9,0
1920,2001,2000,9000,45.4125,26.4175,14,2,1
1921,2001,5000,11000,45.4125,26.4175,14,9,0
1922,2004,2000,12000,46.67416667,26.60041667,14,18,2
1923,2005,2000,13000,48.6925,25.84166667,14,18,2
1924,1998,6000,14000,48.2775,25.91208333,14,9,0
1925,2003,5000,14000,59.54583333,25.72875,14,9,0
1926,1999,5000,15000,27.9,27.38375,14,9,0
1927,2000,6000,17000,45.66416667,26.55958333,14,9,0
1928,1998,3000,170000,48.2775,25.91208333,14,18,2
1929,1999,3000,180000,27.9,27.38375,14,18,2
1930,2012,2000,184000,40.70416667,25.77708333,14,18,2
1931,2000,3000,220000,45.66416667,26.55958333,14,18,2
1932,2003,4000,240000,59.54583333,25.72875,14,18,2
1933,2001,4000,280000,45.4125,26.4175,14,18,2
1934,2002,5000,330000,34.91833333,27.35083333,14,18,2
1935,1998,246000,772000,48.2775,25.91208333,14,16,0
1936,1999,250000,812000,27.9,27.38375,14,16,0
1937,2002,237000,818000,34.91833333,27.35083333,14,16,0
1938,2000,255000,854000,45.66416667,26.55958333,14,16,0
1939,2010,234000,873000,65.97416667,26.23458333,14,16,0
1940,2001,252000,908000,45.4125,26.4175,14,16,0
1941,2012,233000,922000,40.70416667,25.77708333,14,16,0
1942,2003,246000,950000,59.54583333,25.72875,14,16,0
1943,2004,250000,965000,46.67416667,26.60041667,14,16,0
1944,2006,237000,989000,39.2,26.755,14,16,0
1945,2005,252000,996000,48.6925,25.84166667,14,16,0
1946,2007,234000,999000,43.44083333,26.55125,14,16,0
1947,2008,238000,1009000,81.345,25.10541667,14,16,0
1948,2009,240000,1021000,44.6925,26.52083333,14,16,0
1949,2009,235000,1063000,44.6925,26.52083333,14,21,1
1950,2003,266000,1095000,59.54583333,25.72875,14,21,1
1951,2005,262000,1109000,48.6925,25.84166667,14,21,1
1952,2012,234000,1123000,40.70416667,25.77708333,14,21,1
1953,2006,244000,1126000,39.2,26.755,14,21,1
1954,2007,240000,1133000,43.44083333,26.55125,14,21,1
1955,2008,242000,1137000,81.345,25.10541667,14,21,1
1956,2010,236000,1141000,65.97416667,26.23458333,14,21,1
1957,1998,258000,1144000,48.2775,25.91208333,14,21,1
1958,2002,265000,1184000,34.91833333,27.35083333,14,21,1
1959,2000,261000,1191000,45.66416667,26.55958333,14,21,1
1960,2004,266000,1197000,46.67416667,26.60041667,14,21,1
1961,1999,264000,1267000,27.9,27.38375,14,21,1
1962,2001,265000,1310000,45.4125,26.4175,14,21,1
1963,2010,100,90,108.4291667,22.04708333,15,10,1
1964,1998,400,100,70.88333333,21.79666667,15,17,0
1965,1999,400,100,46.96833333,22.78166667,15,17,0
1966,2001,400,100,72.93916667,21.92958333,15,17,0
1967,2002,400,100,58.14833333,22.6375,15,20,0
1968,2002,400,100,58.14833333,22.6375,15,17,0
1969,2004,400,100,74.66666667,22.15833333,15,17,0
1970,2005,400,100,74.0425,21.33458333,15,17,0
1971,2003,300,100,84.2275,21.50958333,15,17,0
1972,2006,300,100,74.93,22.07166667,15,17,0
1973,2007,300,100,74.92583333,21.78458333,15,17,0
1974,2006,200,100,74.93,22.07166667,15,20,0
1975,2008,200,100,125.5383333,20.89958333,15,0,0
1976,2008,200,100,125.5383333,20.89958333,15,17,0
1977,2002,100,100,58.14833333,22.6375,15,5,0
1978,2004,100,100,74.66666667,22.15833333,15,5,0
1979,2006,100,100,74.93,22.07166667,15,0,0
1980,2007,100,100,74.92583333,21.78458333,15,20,0
1981,2008,100,100,125.5383333,20.89958333,15,20,0
1982,2009,100,100,67.74,22.09,15,0,0
1983,2010,100,100,108.4291667,22.04708333,15,20,0
1984,2005,400,100,74.0425,21.33458333,15,10,1
1985,2004,300,100,74.66666667,22.15833333,15,4,1
1986,2000,200,100,69.12916667,21.98083333,15,4,1
1987,2003,200,100,84.2275,21.50958333,15,4,1
1988,2005,200,100,74.0425,21.33458333,15,4,1
1989,2000,100,100,69.12916667,21.98083333,15,8,1
1990,2001,100,100,72.93916667,21.92958333,15,15,1
1991,2006,100,100,74.93,22.07166667,15,4,1
1992,2006,100,100,74.93,22.07166667,15,10,1
1993,2007,100,100,74.92583333,21.78458333,15,4,1
