-BEGIN HEADER-,,,,,,,,,,,,,,,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Interannual Averages/Sums ,,,,,,,,,,,,,,,,,,,
Dates (month/day/year): 01/01/1998 through 12/31/2012 ,,,,,,,,,,,,,,,,,,,
Location: Latitude  31.532   Longitude 75.9101 ,,,,,,,,,,,,,,,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 431.02 meters   Site = na ,,,,,,,,,,,,,,,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,,,,,,,,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,,,,,,,,,,,,
Before January 2018 the precipitation is reported as an accumulation, after it is in average rate. ,,,,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,,,,,
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) ,,,,,,,,,,,,,,,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,,,,,
LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,Year,Avg Rainfall,Avg Temp
31.53201,75.91011,T2M_MIN,2000,8.89,8.37,13.31,21.68,27.48,27.7,27.59,26.69,23.46,18.9,14.88,11.06,19.2,,,
31.53201,75.91011,T2M_MIN,2001,7.52,10.83,15.31,20.24,26.21,27.84,26.73,25.57,23.19,19.3,14.52,11.17,19.08,,,
31.53201,75.91011,T2M_MIN,2002,8.97,9.84,16.21,22.04,27.23,28.56,29.56,26.67,22.39,18.96,15.1,11.22,19.79,,,
31.53201,75.91011,T2M_MIN,2003,7.96,10.63,14.47,20.53,24.17,29.4,26.97,25.97,24.09,18.57,13.44,10.8,18.95,,,
31.53201,75.91011,T2M_MIN,2004,8.77,10.85,17.19,22.86,25.24,28.2,28.39,25.56,24.09,18.07,15.1,10.95,19.62,,,
31.53201,75.91011,T2M_MIN,2005,7.49,9.42,15.67,18.87,24.2,28.84,26.95,26.97,24.53,18.4,13.99,9.42,18.78,,,
31.53201,75.91011,T2M_MIN,2006,8.38,14.71,15.14,20.44,27.56,27.67,27.3,25.71,22.85,19.87,14.66,9.46,19.5,,,
31.53201,75.91011,T2M_MIN,2007,7.77,10.81,13.47,21.5,25.65,28.61,28.06,26.63,24.41,18.61,14.82,9.26,19.17,,,
31.53201,75.91011,T2M_MIN,2008,7.18,8.62,17.33,19.78,25.06,27.24,26.35,24.78,22.21,19.4,14.23,11.54,18.67,,,
31.53201,75.91011,T2M_MIN,2009,9.76,11.02,15.31,19.53,25.46,27.74,29,27.32,23.33,19.01,13.95,10.64,19.39,,,
31.53201,75.91011,T2M_MIN,2010,8.71,11.1,18.29,23.55,26.6,27.76,27.16,25.35,22.89,19.64,14.91,9.06,19.62,,,
31.53201,75.91011,T2M_MIN,2011,6.52,10.09,15.13,19.05,26.59,27.4,26.71,25.31,23.42,19.19,15,9.92,18.74,,,
31.53201,75.91011,T2M_MIN,2012,7.06,8.31,13.57,20.51,24.88,29.11,28.9,26.78,23.72,18.91,14.13,9.83,18.83,,,
